sorteo,fecha,dia,mes,anio,dia_semana,LOTO_n1,LOTO_n2,LOTO_n3,LOTO_n4,LOTO_n5,LOTO_n6,LOTO_comodin,LOTO_GANADORES,LOTO_MONTO,LOTO_POZO_ACUMULADO,SUPER_QUINA_5_ACIERTOS_COMODIN_GANADORES,SUPER_QUINA_5_ACIERTOS_COMODIN_MONTO,QUINA_5_ACIERTOS_GANADORES,QUINA_5_ACIERTOS_MONTO,SUPER_CUATERNA_4_ACIERTOS_COMODIN_GANADORES,SUPER_CUATERNA_4_ACIERTOS_COMODIN_MONTO,CUATERNA_4_ACIERTOS_GANADORES,CUATERNA_4_ACIERTOS_MONTO,SUPER_TERNA_3_ACIERTOS_COMODIN_GANADORES,SUPER_TERNA_3_ACIERTOS_COMODIN_MONTO,TERNA_3_ACIERTOS_GANADORES,TERNA_3_ACIERTOS_MONTO,SUPER_DUPLA_2_ACIERTOS_COMODIN_GANADORES,SUPER_DUPLA_2_ACIERTOS_COMODIN_MONTO,AHORA_SI_QUE_SI_n1,AHORA_SI_QUE_SI_n2,AHORA_SI_QUE_SI_n3,AHORA_SI_QUE_SI_n4,AHORA_SI_QUE_SI_n5,AHORA_SI_QUE_SI_n6,AHORA_SI_QUE_SI_GANADORES,AHORA_SI_QUE_SI_MONTO,AHORA_SI_QUE_SI_ACUMULADO,RECARGADO_n1,RECARGADO_n2,RECARGADO_n3,RECARGADO_n4,RECARGADO_n5,RECARGADO_n6,RECARGADO_6_ACIERTOS_GANADORES,RECARGADO_6_ACIERTOS_MONTO,RECARGADO_POZO_ACUMULADO,REVANCHA_n1,REVANCHA_n2,REVANCHA_n3,REVANCHA_n4,REVANCHA_n5,REVANCHA_n6,REVANCHA_GANADORES,REVANCHA_MONTO,REVANCHA_POZO_ACUMULADO,DESQUITE_n1,DESQUITE_n2,DESQUITE_n3,DESQUITE_n4,DESQUITE_n5,DESQUITE_n6,DESQUITE_GANADORES,DESQUITE_MONTO,DESQUITE_POZO_ACUMULADO,JUBILAZO_1_n1,JUBILAZO_1_n2,JUBILAZO_1_n3,JUBILAZO_1_n4,JUBILAZO_1_n5,JUBILAZO_1_n6,JUBILAZO_2_n1,JUBILAZO_2_n2,JUBILAZO_2_n3,JUBILAZO_2_n4,JUBILAZO_2_n5,JUBILAZO_2_n6,JUBILAZO_3_n1,JUBILAZO_3_n2,JUBILAZO_3_n3,JUBILAZO_3_n4,JUBILAZO_3_n5,JUBILAZO_3_n6,JUBILAZO_4_n1,JUBILAZO_4_n2,JUBILAZO_4_n3,JUBILAZO_4_n4,JUBILAZO_4_n5,JUBILAZO_4_n6,JUBILAZO_50_ANOS_1_n1,JUBILAZO_50_ANOS_1_n2,JUBILAZO_50_ANOS_1_n3,JUBILAZO_50_ANOS_1_n4,JUBILAZO_50_ANOS_1_n5,JUBILAZO_50_ANOS_1_n6,JUBILAZO_50_ANOS_2_n1,JUBILAZO_50_ANOS_2_n2,JUBILAZO_50_ANOS_2_n3,JUBILAZO_50_ANOS_2_n4,JUBILAZO_50_ANOS_2_n5,JUBILAZO_50_ANOS_2_n6,JUBILAZO_50_ANOS_3_n1,JUBILAZO_50_ANOS_3_n2,JUBILAZO_50_ANOS_3_n3,JUBILAZO_50_ANOS_3_n4,JUBILAZO_50_ANOS_3_n5,JUBILAZO_50_ANOS_3_n6,JUBILAZO_50_ANOS_n1,JUBILAZO_50_ANOS_n2,JUBILAZO_50_ANOS_n3,JUBILAZO_50_ANOS_n4,JUBILAZO_50_ANOS_n5,JUBILAZO_50_ANOS_n6,JUBILAZO_5_n1,JUBILAZO_5_n2,JUBILAZO_5_n3,JUBILAZO_5_n4,JUBILAZO_5_n5,JUBILAZO_5_n6,JUBILAZO_6_n1,JUBILAZO_6_n2,JUBILAZO_6_n3,JUBILAZO_6_n4,JUBILAZO_6_n5,JUBILAZO_6_n6,JUBILAZO_7_n1,JUBILAZO_7_n2,JUBILAZO_7_n3,JUBILAZO_7_n4,JUBILAZO_7_n5,JUBILAZO_7_n6,MULTIPLICAR_FACTOR,TERMINACION_n1
5215,2025-01-09 21:00:00,9,1,2025,Thursday,18,4,13,8,30,27,2,1,2150172870,2096759496,2,2312480,42,66070,83,33430,1082,2570,1284,2160,11729,1050,8758,1000,,,,,,,,,,35,29,28,5,12,32,0,0,123059079,22,31,9,23,25,11,0,0,882313511,23,5,29,20,32,28,0,0,88102766,12,2,24,6,21,30,18,36,13,11,39,2,4,23,34,31,38,37,14,22,4,12,38,26,36,8,21,18,4,20,19,2,15,33,16,5,18,28,23,29,35,22,,,,,,,4,20,9,19,35,38,20,23,13,27,29,8,37,25,24,4,30,36,2,
5216,2025-01-12 21:00:00,12,1,2025,Sunday,11,14,19,5,22,31,8,2,53625220,0,2,2559050,24,127950,73,42070,995,3090,1520,2020,11546,1050,9462,1000,,,,,,,,,,36,31,11,29,34,25,0,0,161271305,36,41,2,28,19,14,0,0,904019664,15,27,41,4,20,7,0,0,101905644,26,37,22,38,6,10,7,11,18,5,6,25,19,21,30,41,23,15,3,26,32,12,18,33,28,36,7,2,18,17,9,7,8,32,39,19,35,18,4,15,3,7,,,,,,,17,32,33,14,10,5,35,38,26,29,8,28,22,27,24,11,37,21,4,
5217,2025-01-14 21:00:00,14,1,2025,Tuesday,37,32,34,40,10,2,28,0,0,0,1,3571070,7,306090,13,164820,267,8030,425,5040,3931,1710,3689,1000,,,,,,,,,,4,27,15,32,20,5,0,0,208539818,3,4,22,27,15,23,0,0,930905667,35,38,25,34,7,6,0,0,119127997,23,11,34,14,31,27,22,18,12,9,2,21,35,40,4,19,31,12,38,20,5,31,17,29,24,39,22,11,30,8,34,35,22,10,21,30,15,16,39,22,14,10,,,,,,,17,23,32,31,28,24,28,6,5,26,3,29,28,34,13,22,14,27,4,
5218,2025-01-16 21:00:00,16,1,2025,Thursday,1,20,32,34,29,41,21,0,0,81100116,0,0,6,354010,14,151720,253,8400,404,5260,4393,1520,4297,1000,,,,,,,,,,24,14,17,2,9,15,0,0,240881131,19,15,25,34,33,38,0,0,949266564,15,24,3,21,6,1,0,0,130768875,27,24,19,7,18,5,13,31,27,8,2,7,27,10,20,19,13,7,3,4,9,15,7,14,33,37,9,29,12,30,2,25,17,1,32,22,28,32,37,26,39,11,,,,,,,15,20,24,13,4,40,33,13,24,3,8,20,29,13,34,7,38,39,2,
5219,2025-01-19 21:00:00,19,1,2025,Sunday,39,4,13,10,11,40,1,0,0,160828887,0,0,10,312360,35,89250,433,7210,844,3700,8123,1210,7785,1000,,,,,,,,,,6,9,5,35,18,14,0,0,272877301,9,40,27,8,29,22,0,0,967447349,15,13,28,34,4,33,0,0,142275292,29,15,9,18,17,30,22,21,31,4,26,3,6,31,30,41,11,23,34,29,7,37,41,23,24,28,11,23,14,9,20,17,30,21,11,1,6,26,15,9,19,12,,,,,,,8,14,38,22,41,13,14,5,19,38,25,30,9,34,32,25,40,39,4,
5220,2025-01-21 21:00:00,21,1,2025,Tuesday,13,3,2,36,30,28,8,0,0,276574415,0,0,12,185660,41,54340,520,4290,946,2360,7822,1050,7131,1000,,,,,,,,,,7,1,28,2,35,24,0,0,321074575,40,39,38,28,29,31,0,0,994860569,23,19,8,36,1,39,0,0,159778664,19,2,39,1,17,10,4,25,28,38,7,33,12,16,14,29,21,32,32,9,36,29,16,12,10,30,1,27,9,29,9,12,7,5,8,27,28,25,32,19,24,12,,,,,,,28,30,23,8,4,16,2,38,19,14,10,31,39,23,36,16,21,7,2,
5221,2025-01-23 21:00:00,23,1,2025,Thursday,3,32,26,17,40,20,15,0,0,356291364,0,0,2,1111070,25,88890,376,5910,587,3790,6017,1160,4939,1000,,,,,,,,,,38,2,17,28,13,23,0,0,354536940,40,24,13,26,20,23,0,0,1013875829,14,25,27,29,13,31,0,0,171745436,16,1,26,37,6,34,37,33,40,18,5,30,13,33,32,40,11,1,32,41,30,3,29,14,35,24,22,8,32,15,9,2,11,32,39,27,34,37,18,13,25,38,,,,,,,3,36,25,14,6,7,10,40,41,1,8,23,29,21,14,20,28,37,2,
5222,2025-01-26 21:00:00,26,1,2025,Sunday,5,28,31,35,33,20,18,0,0,439252991,0,0,6,516670,38,81580,483,6420,852,3640,8305,1170,7487,1000,,,,,,,,,,39,14,1,17,12,3,0,0,387806605,31,9,30,24,33,10,0,0,1032777799,3,29,1,12,40,7,0,0,183645509,13,17,41,20,23,39,20,16,36,31,23,9,21,37,3,22,28,13,38,23,41,5,39,25,36,37,20,33,35,26,13,19,3,40,16,29,17,34,19,14,25,4,,,,,,,30,1,33,8,4,7,6,15,39,18,27,29,31,10,28,30,23,36,2,
5223,2025-01-28 21:00:00,28,1,2025,Tuesday,18,23,6,29,27,11,33,0,0,554405437,1,24979910,28,78220,58,37760,761,2880,832,2630,9100,1050,5905,1000,,,,,,,,,,35,28,19,33,4,17,0,0,435216527,27,11,2,5,40,10,0,0,1059762747,40,27,20,5,2,22,0,0,200749013,21,6,37,23,35,9,2,23,29,34,9,18,28,2,25,31,41,17,18,40,31,1,10,17,29,8,30,22,10,26,28,15,27,7,31,30,28,7,14,17,41,8,,,,,,,4,12,20,21,14,33,16,36,35,11,26,7,3,4,30,2,19,8,2,
5224,2025-01-30 21:00:00,30,1,2025,Thursday,9,10,22,2,18,36,8,0,0,632396814,1,3644440,25,87470,34,64310,657,3330,875,2500,8067,1050,6441,1000,,,,,,,,,,2,15,22,24,25,18,0,0,467950801,21,16,12,9,19,30,0,0,1078349367,13,7,3,9,18,20,0,0,212424385,27,12,11,38,29,22,39,23,5,37,40,25,29,26,37,8,33,11,17,12,6,34,35,32,34,4,1,16,2,19,3,4,35,17,23,37,12,33,25,11,29,36,,,,,,,31,9,26,25,11,30,29,2,5,36,19,3,15,19,3,14,29,11,2,
5225,2025-02-02 21:00:00,2,2,2025,Sunday,24,15,41,28,30,4,31,0,0,710793130,1,5363300,9,357550,27,119190,643,5010,745,4320,9803,1050,6296,1000,,,,,,,,,,40,9,19,10,29,39,0,0,500550614,3,12,36,30,6,40,0,0,1096849425,34,15,11,6,7,3,0,0,224045237,28,34,22,19,33,23,5,27,3,8,39,40,18,24,11,38,2,31,41,30,29,20,25,12,26,33,10,32,34,36,30,39,25,41,38,35,35,27,7,11,25,24,,,,,,,26,35,17,6,13,15,18,26,37,25,41,23,1,5,14,35,34,19,2,
5226,2025-02-04 21:00:00,4,2,2025,Tuesday,23,35,32,13,1,25,10,0,0,831625555,1,3799090,13,175340,32,71230,436,5230,655,3480,6574,1090,5322,1000,,,,,,,,,,19,3,24,27,21,16,0,0,550017910,4,19,1,9,7,8,1,1121504210,1125048935,8,1,24,41,35,36,0,0,241907689,14,25,17,21,4,30,35,28,23,40,33,7,2,15,29,8,13,14,41,35,1,33,22,17,39,32,1,41,21,4,1,3,33,36,18,25,30,23,16,20,8,27,,,,,,,7,1,37,29,11,9,30,15,28,37,13,1,18,26,6,28,25,10,2,
5227,2025-02-06 21:00:00,6,2,2025,Thursday,34,29,27,17,14,21,1,0,0,916466155,2,1861790,12,186180,32,69820,536,4170,704,3170,7452,1050,5432,1000,,,,,,,,,,6,8,7,28,4,23,0,0,584049384,39,37,4,32,21,15,0,0,0,2,29,15,9,35,16,0,0,254028294,25,8,1,28,14,19,19,24,25,22,14,34,37,30,13,21,41,38,29,14,39,27,19,8,12,36,27,17,31,30,25,30,14,27,11,20,28,1,20,31,22,9,,,,,,,35,13,8,22,3,20,33,31,24,22,41,15,2,4,38,6,1,31,4,
5228,2025-02-09 21:00:00,9,2,2025,Sunday,29,17,32,40,27,8,15,0,0,998586095,0,0,8,390050,40,78010,597,5230,874,3570,9040,1090,7129,1000,,,,,,,,,,12,27,9,38,33,2,0,0,616368423,6,15,34,13,10,7,0,0,17922081,10,7,1,21,26,29,0,0,265553511,14,34,38,6,32,22,21,37,29,39,27,31,38,6,36,3,24,32,30,13,27,6,19,17,32,30,10,1,31,5,13,11,25,20,28,16,33,19,35,4,5,32,,,,,,,3,26,10,37,41,2,39,31,6,18,3,5,27,37,11,9,22,23,4,
5229,2025-02-11 21:00:00,11,2,2025,Tuesday,30,23,35,7,18,14,13,1,1171289460,1114838146,1,8956420,17,132560,42,53650,616,3660,845,2670,8002,1050,7392,1000,,,,,,,,,,22,24,9,18,1,39,0,0,662643806,21,18,24,27,7,25,0,0,43640971,4,8,34,17,16,31,0,0,282188895,39,29,30,32,3,10,9,8,11,10,21,40,5,20,41,4,35,36,40,1,12,23,22,17,34,9,18,14,22,40,19,4,11,29,13,28,17,39,18,25,28,38,,,,,,,39,19,8,17,34,5,11,14,12,1,22,16,13,37,4,22,26,19,3,
5230,2025-02-13 21:00:00,13,2,2025,Thursday,8,27,6,14,41,11,23,0,0,0,1,3303260,14,141570,33,60060,506,3920,770,2570,6688,1050,5692,1000,,,,,,,,,,37,29,8,33,30,16,1,710092600,694855767,18,1,26,41,8,21,0,0,61324088,38,14,21,24,27,31,0,0,293595100,37,24,39,4,15,19,19,12,39,14,20,21,20,32,30,11,27,8,3,38,37,41,25,40,13,37,25,9,39,15,2,12,7,29,27,10,40,11,10,26,33,19,,,,,,,18,13,41,28,11,22,15,25,39,29,24,40,23,28,9,34,10,30,2,
5231,2025-02-16 21:00:00,16,2,2025,Sunday,29,9,15,28,38,13,12,0,0,71877108,0,0,7,400970,24,116950,497,5650,718,3910,8712,1050,6620,1000,,,,,,,,,,36,6,19,18,11,16,0,0,0,40,1,16,41,9,26,0,0,77785654,3,38,29,19,2,27,0,0,304235491,38,40,22,30,2,6,35,39,23,25,3,7,37,15,34,11,2,5,27,39,24,18,15,6,39,33,27,25,32,41,28,30,24,16,1,39,39,37,4,1,34,26,,,,,,,1,28,11,22,38,17,26,7,12,14,28,10,22,39,27,13,11,20,5,
5232,2025-02-18 21:00:00,18,2,2025,Tuesday,33,40,5,28,37,23,31,0,0,175945532,0,0,9,221360,26,76630,340,5860,419,4760,5206,1200,3518,1000,,,,,,,,,,11,4,6,31,18,1,1,69370970,41963439,36,27,9,41,26,37,0,0,101563036,36,12,6,10,40,27,0,0,319668002,25,4,38,36,14,2,12,33,27,23,34,25,26,6,23,12,13,37,24,8,35,6,28,13,28,33,12,3,29,26,35,5,39,10,21,2,6,31,21,27,4,33,,,,,,,32,29,2,33,17,24,17,19,18,41,36,13,1,11,13,10,35,5,3,
5233,2025-02-20 21:00:00,20,2,2025,Thursday,13,36,17,29,14,27,18,0,0,251263879,0,0,11,189620,28,74490,543,3840,624,3340,7121,1050,5524,1000,,,,,,,,,,2,36,40,21,3,17,0,0,0,15,25,3,5,23,7,0,0,117867173,12,24,39,33,6,15,0,0,330217990,23,12,8,34,9,2,40,26,3,29,31,30,20,39,30,14,4,16,25,3,41,17,18,9,3,11,27,19,2,6,30,11,23,34,2,3,33,9,26,24,40,39,,,,,,,40,20,22,16,26,11,6,25,20,32,18,1,10,11,34,26,12,15,3,
5234,2025-02-23 21:00:00,23,2,2025,Sunday,33,31,14,34,3,20,5,0,0,327295199,0,0,8,365330,26,112410,429,6810,877,3330,7820,1180,7886,1000,,,,,,,,,,20,5,36,38,27,33,0,0,29874426,37,11,5,24,36,39,0,0,134763387,25,41,4,35,28,22,0,0,341166211,20,3,13,30,18,29,12,31,10,22,27,7,2,28,27,7,9,19,35,16,37,30,29,27,3,33,8,6,28,12,14,20,2,40,30,1,5,18,28,10,20,21,,,,,,,33,2,13,37,25,4,23,4,17,18,3,26,22,32,23,31,7,34,4,
5235,2025-02-25 21:00:00,25,2,2025,Tuesday,4,16,10,22,3,31,34,0,0,434951954,0,0,14,105970,21,70650,445,4470,336,4420,5696,1050,2549,1000,,,,,,,,,,27,35,41,3,30,38,0,0,73077030,34,7,27,13,14,12,0,0,159254229,19,21,5,25,9,40,0,0,357077714,28,26,20,32,14,13,25,11,14,40,16,41,1,40,23,29,10,7,15,19,14,11,16,40,10,16,29,2,23,15,32,3,20,26,5,36,28,38,33,37,18,14,,,,,,,3,39,10,11,17,32,37,19,5,36,14,39,18,26,22,12,20,5,4,
5236,2025-02-27 21:00:00,27,2,2025,Thursday,24,25,1,4,16,20,23,0,0,489247020,2,11123410,15,137130,22,93500,649,3210,652,3160,6981,1050,4722,1000,,,,,,,,,,3,23,33,16,36,17,0,0,93816291,37,2,33,15,12,22,0,0,170980892,1,14,23,18,15,20,0,0,364658855,41,9,32,29,36,28,21,17,8,22,13,23,34,25,21,16,9,12,32,36,40,18,13,10,41,31,14,5,21,10,11,1,29,2,19,9,6,29,5,17,20,4,,,,,,,9,29,11,5,16,14,5,3,34,21,10,22,28,24,26,36,40,33,6,
5237,2025-03-02 21:00:00,2,3,2025,Sunday,1,18,39,37,6,22,5,0,0,564981768,0,0,14,220950,30,103110,487,6350,765,4040,9418,1050,7730,1000,,,,,,,,,,38,13,39,8,34,16,0,0,123098721,19,6,41,15,35,18,0,0,187556975,13,23,37,10,9,32,0,0,375389159,5,38,41,32,37,10,34,27,1,6,19,4,7,23,39,9,41,21,11,8,24,10,6,32,24,6,2,30,32,12,15,28,29,8,35,11,1,41,25,27,12,9,,,,,,,23,33,5,7,38,21,20,30,6,28,9,4,8,17,15,18,32,29,4,
5238,2025-03-04 21:00:00,4,3,2025,Tuesday,41,28,27,15,30,40,37,0,0,679433475,0,0,10,218120,16,136330,315,6930,349,6250,5180,1320,3072,1000,,,,,,,,,,7,20,18,32,9,4,0,0,168783743,40,21,31,19,22,30,0,0,213473633,4,9,6,25,18,32,0,0,392231098,19,35,20,14,31,12,37,36,24,25,20,41,22,18,41,2,31,8,28,10,21,39,35,18,36,17,32,11,7,40,34,14,5,36,37,21,12,32,26,29,40,31,,,,,,,9,22,17,27,23,40,6,1,16,27,26,24,39,34,1,30,12,25,3,
5239,2025-03-06 21:00:00,6,3,2025,Thursday,38,16,7,1,41,22,4,0,0,762696062,0,0,14,154830,31,69920,416,5210,657,3300,6047,1130,6191,1000,,,,,,,,,,7,18,5,23,35,36,0,0,199631069,3,4,8,37,11,12,0,0,230922076,31,28,5,38,27,37,0,0,403535620,31,28,14,33,30,16,4,7,18,11,34,22,24,10,18,3,7,22,2,4,1,8,35,6,37,12,31,25,5,21,32,29,40,7,35,41,20,32,11,9,10,25,,,,,,,23,14,9,38,8,10,5,18,14,33,28,36,22,6,5,31,30,40,2,
5240,2025-03-09 21:00:00,9,3,2025,Sunday,10,39,30,34,22,20,12,0,0,842203598,1,17825550,11,295740,34,95680,537,6060,690,4720,7606,1350,6505,1000,,,,,,,,,,13,2,41,37,19,9,0,0,230179843,23,15,37,20,3,24,0,0,248219588,30,14,20,15,32,22,0,0,414744180,4,40,24,26,3,27,27,35,2,36,22,10,38,16,31,24,29,36,17,34,1,20,30,36,18,31,15,36,4,17,3,26,7,13,16,23,39,5,25,22,14,36,,,,,,,9,21,11,18,6,30,31,34,23,26,38,19,14,15,30,19,8,16,2,
5241,2025-03-11 21:00:00,11,3,2025,Tuesday,34,14,20,17,10,1,5,0,0,964352432,0,0,8,290230,34,68290,436,5330,886,2620,6624,1100,6958,1000,,,,,,,,,,17,13,22,4,30,20,0,0,277763052,3,40,30,24,29,33,0,0,275182711,6,9,40,35,17,20,0,0,432242157,32,24,12,6,5,26,41,11,29,27,6,32,28,4,3,27,37,7,26,34,30,1,18,24,12,4,39,8,26,13,14,34,18,40,9,13,35,26,33,6,11,23,,,,,,,37,11,23,10,6,29,7,6,31,3,36,1,22,13,7,1,29,20,7,
5242,2025-03-13 21:00:00,13,3,2025,Thursday,15,3,1,20,36,5,33,0,0,1049214729,0,0,22,108400,46,51840,805,2960,890,2680,10338,1050,6252,1000,,,,,,,,,,1,14,17,6,34,39,0,0,310204495,12,15,26,38,22,23,0,0,293497017,34,3,5,9,25,28,0,0,444089100,34,25,5,24,8,19,40,13,16,2,39,35,35,30,36,4,31,24,17,10,24,2,13,7,12,9,30,16,23,29,23,31,20,35,32,3,38,33,14,3,20,32,,,,,,,25,8,20,34,13,18,1,9,23,20,40,13,29,5,11,38,7,40,3,
5243,2025-03-16 21:00:00,16,3,2025,Sunday,25,31,41,39,28,32,18,0,0,1133852279,0,0,9,401090,24,150410,373,9680,724,4990,7001,1620,6987,1000,,,,,,,,,,26,17,4,3,27,5,0,0,343605147,18,8,34,39,32,35,0,0,312372503,2,16,24,26,25,20,0,0,456305258,22,32,13,4,41,39,8,34,38,2,12,23,1,4,32,26,37,41,39,36,20,37,8,5,31,1,6,32,24,12,5,34,35,6,7,10,34,37,32,14,10,26,,,,,,,23,18,35,6,27,9,7,18,5,16,28,12,21,40,9,38,12,14,4,
5244,2025-03-18 21:00:00,18,3,2025,Tuesday,9,5,13,23,26,2,30,1,1329944420,1269678861,2,9012590,29,86170,76,32880,1071,2440,1045,2390,11963,1050,6505,1000,,,,,,,,,,9,15,22,19,32,33,0,0,396628504,40,26,38,22,37,5,0,0,342445596,41,33,31,30,16,7,0,0,475838131,22,10,7,39,23,1,33,35,21,12,37,1,16,32,1,20,25,14,39,30,4,40,9,19,8,36,31,34,24,5,7,27,24,20,39,32,41,32,34,21,3,8,,,,,,,37,21,20,13,38,32,4,13,1,21,3,29,19,15,34,26,40,29,4,
5245,2025-03-20 21:00:00,20,3,2025,Thursday,7,2,35,11,41,10,21,0,0,0,1,3784660,14,162200,59,38490,447,5080,1138,2000,7334,1050,8071,1000,,,,,,,,,,16,6,36,29,21,40,0,0,431704808,2,20,13,24,18,21,0,0,362222379,2,5,12,35,13,23,1,491015940,488641013,19,6,18,20,37,22,41,2,26,33,32,5,14,18,35,34,33,7,4,12,40,22,6,19,6,1,16,23,12,8,27,19,35,2,39,17,37,38,29,22,16,26,,,,,,,26,8,7,21,15,19,14,2,41,35,9,10,32,6,31,30,17,14,3,
5246,2025-03-23 21:00:00,23,3,2025,Sunday,41,26,16,35,2,3,10,0,0,81116757,0,0,13,243720,33,96010,503,6300,903,3510,8599,1160,7265,1000,,,,,,,,,,15,31,14,35,7,37,0,0,465583430,40,19,39,23,25,6,0,0,381345412,17,27,14,30,2,37,0,0,0,8,3,26,27,29,15,20,22,3,27,19,30,10,34,38,37,29,26,31,18,28,9,39,25,5,15,26,30,9,35,38,41,39,35,32,8,19,4,18,16,33,2,,,,,,,7,18,5,33,12,3,12,16,27,23,29,32,24,26,30,38,16,41,5,
5247,2025-03-25 21:00:00,25,3,2025,Tuesday,7,13,33,30,12,1,16,0,0,199155354,1,8818710,18,117940,35,60650,802,2920,741,2870,9731,1050,5433,1000,,,,,,,,,,39,29,22,35,1,16,0,0,513850795,2,26,11,40,35,9,0,0,408624498,23,3,20,31,25,32,0,0,17657777,9,40,17,7,35,28,37,19,35,25,31,24,16,10,13,20,17,25,18,7,2,8,16,30,20,7,39,34,15,1,40,12,25,36,24,10,24,27,8,37,19,28,,,,,,,39,9,16,41,12,15,6,14,41,1,3,12,28,11,19,21,41,20,3,
5248,2025-03-27 21:00:00,27,3,2025,Thursday,11,14,15,31,30,2,3,0,0,273841854,0,0,12,175150,33,63690,459,4580,771,2730,6782,1050,7056,1000,,,,,,,,,,28,8,6,12,16,30,0,0,545123573,26,31,1,3,37,13,0,0,426201926,10,18,9,16,38,13,0,0,28938267,9,11,22,28,21,40,22,34,8,25,41,16,25,36,14,9,27,4,33,5,23,22,39,27,40,27,12,18,13,6,37,13,10,23,19,1,24,3,32,7,33,22,,,,,,,7,32,25,39,5,35,17,32,40,6,22,24,22,2,16,40,18,34,3,
5249,2025-03-30 21:00:00,30,3,2025,Sunday,36,30,3,20,24,11,1,0,0,349354948,1,8502880,15,199990,58,51720,800,3750,1137,2640,10792,1050,8518,1000,,,,,,,,,,14,40,28,39,38,17,0,0,575922469,39,6,26,32,10,23,0,0,443499070,38,9,26,7,37,12,0,0,40016208,21,11,26,22,12,8,2,34,11,26,31,36,15,20,35,33,22,19,8,17,5,37,1,40,24,37,23,15,21,40,32,7,26,8,18,20,38,5,40,17,23,11,,,,,,,2,37,32,11,28,31,12,22,3,25,6,33,24,3,23,40,7,13,2,
5250,2025-04-01 21:00:00,1,4,2025,Tuesday,27,22,23,14,17,31,35,0,0,457526386,0,0,14,150530,21,100350,511,4120,518,4070,7551,1050,5376,1000,,,,,,,,,,37,38,12,16,28,32,0,0,621289321,26,33,32,30,9,8,0,0,469046186,13,31,35,29,9,32,0,0,56474218,9,3,16,7,40,33,20,21,15,32,12,14,3,4,40,22,28,13,28,24,35,21,38,25,9,26,20,1,12,4,34,25,8,20,40,13,1,13,22,30,3,26,,,,,,,23,30,41,16,6,25,30,10,38,9,15,1,40,6,29,2,8,5,5,
5251,2025-04-03 21:00:00,3,4,2025,Thursday,25,11,1,16,17,14,41,0,0,534171384,0,0,11,188610,17,122040,525,4570,459,4520,7742,1050,3811,1000,,,,,,,,,,25,9,31,34,1,3,0,0,651835030,41,11,38,9,4,5,0,0,486154145,23,1,2,17,20,30,0,0,67410096,37,19,6,7,36,28,24,27,13,40,39,34,17,18,37,11,8,23,12,17,19,21,40,41,26,30,39,38,21,24,41,24,34,2,30,8,21,37,20,38,10,34,,,,,,,14,22,9,6,19,24,14,21,27,16,18,15,36,7,20,22,24,30,7,
5252,2025-04-06 21:00:00,6,4,2025,Sunday,33,22,39,38,1,15,41,0,0,610474769,0,0,9,343010,26,118730,419,7370,701,4400,7048,1380,5482,1000,,,,,,,,,,23,26,16,13,30,32,1,713318600,681820008,35,30,7,27,40,19,0,0,502952027,3,30,18,24,36,1,1,92875380,78140727,16,4,22,9,7,37,1,11,28,38,4,41,8,20,4,9,30,35,32,36,38,34,24,2,16,41,35,38,8,27,17,22,14,24,5,7,41,23,27,34,5,26,,,,,,,12,7,31,21,8,23,18,23,25,38,27,7,13,22,5,17,15,37,2,
5253,2025-04-08 21:00:00,8,4,2025,Tuesday,30,6,35,22,28,41,2,0,0,727113363,0,0,3,692750,21,98960,323,6430,560,3710,6185,1060,5010,1000,,,,,,,,,,15,2,30,27,21,41,0,0,0,14,9,34,32,31,23,0,0,528815841,33,7,36,41,3,31,0,0,0,39,1,5,18,7,19,34,26,32,21,14,8,36,1,35,16,32,27,31,9,25,28,17,11,23,30,4,1,17,14,32,35,24,40,29,23,34,20,39,17,1,15,,,,,,,12,31,34,27,14,30,41,1,26,8,7,14,30,40,23,31,7,17,2,
5254,2025-04-10 21:00:00,10,4,2025,Thursday,39,5,40,9,28,36,23,0,0,804279350,0,0,6,339780,16,127420,337,6050,492,4140,4990,1280,4572,1000,,,,,,,,,,34,27,17,24,40,25,0,0,28981017,14,18,26,29,22,5,0,0,545185941,25,29,41,31,38,39,0,0,10494732,23,36,21,26,15,6,28,20,38,5,19,35,15,17,22,5,40,36,4,14,39,37,13,28,40,41,27,22,13,15,10,34,35,2,36,11,23,10,25,29,35,15,,,,,,,30,34,28,25,39,21,36,11,23,17,20,34,29,25,14,30,34,36,2,
5255,2025-04-13 21:00:00,13,4,2025,Sunday,17,37,28,29,23,9,3,0,0,880373111,2,11991000,11,273020,55,54600,585,5130,1380,2180,8776,1080,10625,1000,,,,,,,,,,29,11,8,1,31,18,0,0,57180404,20,22,5,1,28,2,0,0,561121638,17,9,14,28,6,16,0,0,20687520,19,12,6,17,37,18,16,34,13,22,18,35,10,29,18,8,9,22,32,31,11,8,7,37,19,9,11,32,20,35,2,39,28,6,40,22,4,14,9,10,20,19,,,,,,,13,28,37,19,12,27,8,31,37,32,1,21,16,19,38,26,14,7,2,
